ID,PC,Opcode,Bitwidth,Execution_Count,Avg_Latency,MemLevel,BranchCount
7757,0x555555555174,LOAD,32,79656,56.67,L1,0
7758,0x555555555168,LOAD,32,79669,56.53,L1,0
7759,0x555555555174,LOAD,32,79681,56.67,L1,0
7760,0x555555555168,LOAD,32,79694,56.53,L1,0
7761,0x555555555174,LOAD,32,79706,56.67,L1,0
7762,0x555555555168,LOAD,32,79719,56.53,L1,0
7763,0x555555555174,LOAD,32,79731,56.67,L1,0
7764,0x555555555168,LOAD,32,79744,56.53,L1,0
7765,0x555555555174,LOAD,32,79756,56.68,L1,0
7766,0x555555555168,LOAD,32,79769,56.53,L1,0
7767,0x555555555174,LOAD,32,79781,56.68,L1,0
7768,0x555555555168,LOAD,32,79794,56.53,L1,0
7769,0x555555555174,LOAD,32,79806,56.68,L1,0
7770,0x555555555168,LOAD,32,79819,56.53,L1,0
7771,0x555555555174,LOAD,32,79831,56.68,L1,0
7772,0x555555555168,LOAD,32,79844,56.53,L1,0
7773,0x555555555174,LOAD,32,79856,56.68,L1,0
7774,0x555555555168,LOAD,32,79869,56.54,L1,0
7775,0x555555555174,LOAD,32,79881,56.68,L1,0
7776,0x555555555168,LOAD,32,79894,56.54,L1,0
7777,0x555555555174,LOAD,32,79906,56.68,L1,0
7778,0x555555555168,LOAD,32,79919,56.54,L1,0
7779,0x555555555174,LOAD,32,79931,56.68,L1,0
7780,0x555555555168,LOAD,32,79944,56.54,L1,0
7781,0x555555555174,LOAD,32,79956,56.68,L1,0
7782,0x555555555168,LOAD,32,79969,56.54,L1,0
7783,0x555555555174,LOAD,32,79981,56.68,L1,0
7784,0x555555555168,LOAD,32,79994,56.54,L1,0
7785,0x555555555174,LOAD,32,80006,56.69,L1,0
7786,0x555555555168,LOAD,32,80019,56.54,L1,0
7787,0x555555555174,LOAD,32,80031,56.69,L1,0
7788,0x555555555168,LOAD,32,80044,56.54,L1,0
7789,0x555555555174,LOAD,32,80056,56.69,L1,0
7790,0x555555555168,LOAD,32,80069,56.55,L1,0
7791,0x555555555174,LOAD,32,80081,56.69,L1,0
7792,0x555555555168,LOAD,32,80094,56.55,L1,0
7793,0x555555555174,LOAD,32,80106,56.69,L1,0
7794,0x555555555168,LOAD,32,80119,56.55,L1,0
7795,0x555555555174,LOAD,32,80131,56.69,L1,0
7796,0x555555555168,LOAD,32,80144,56.55,L1,0
7797,0x555555555174,LOAD,32,80156,56.69,L1,0
7798,0x555555555168,LOAD,32,80169,56.55,L1,0
7799,0x555555555174,LOAD,32,80181,56.69,L1,0
7800,0x555555555168,LOAD,32,80194,56.55,L1,0
7801,0x555555555174,LOAD,32,80206,56.69,L1,0
7802,0x555555555168,LOAD,32,80219,56.55,L1,0
7803,0x555555555174,LOAD,32,80231,56.69,L1,0
7804,0x555555555168,LOAD,32,80244,56.55,L1,0
7805,0x555555555174,LOAD,32,80256,56.69,L1,0
7806,0x555555555168,LOAD,32,80269,56.55,L1,0
7807,0x555555555174,LOAD,32,80281,56.69,L1,0
7808,0x555555555168,LOAD,32,80294,56.55,L1,0
7809,0x555555555174,LOAD,32,80306,56.69,L1,0
7810,0x555555555168,LOAD,32,80319,56.55,L1,0
7811,0x555555555174,LOAD,32,80331,56.70,L1,0
7812,0x555555555168,LOAD,32,80344,56.55,L1,0
7813,0x555555555174,LOAD,32,80356,56.70,L1,0
7814,0x555555555168,LOAD,32,80369,56.56,L1,0
7815,0x555555555174,LOAD,32,80381,56.70,L1,0
7816,0x555555555168,LOAD,32,80394,56.56,L1,0
7817,0x555555555174,LOAD,32,80406,56.70,L1,0
7818,0x555555555168,LOAD,32,80419,56.55,L1,0
7819,0x555555555174,LOAD,32,80431,56.70,L1,0
7820,0x555555555168,LOAD,32,80444,56.55,L1,0
7821,0x555555555174,LOAD,32,80456,56.70,L1,0
7822,0x555555555168,LOAD,32,80469,56.56,L1,0
7823,0x555555555174,LOAD,32,80481,56.70,L1,0
7824,0x555555555168,LOAD,32,80494,56.56,L1,0
7825,0x555555555174,LOAD,32,80506,56.70,L1,0
7826,0x555555555168,LOAD,32,80519,56.56,L1,0
7827,0x555555555174,LOAD,32,80531,56.70,L1,0
7828,0x555555555168,LOAD,32,80544,56.56,L1,0
7829,0x555555555174,LOAD,32,80556,56.70,L1,0
7830,0x555555555168,LOAD,32,80569,56.56,L1,0
7831,0x555555555174,LOAD,32,80581,56.70,L1,0
7832,0x555555555168,LOAD,32,80594,56.56,L1,0
7833,0x555555555174,LOAD,32,80606,56.70,L1,0
7834,0x555555555168,LOAD,32,80619,56.56,L1,0
7835,0x555555555174,LOAD,32,80631,56.70,L1,0
7836,0x555555555168,LOAD,32,80644,56.56,L1,0
7837,0x555555555174,LOAD,32,80656,56.70,L1,0
7838,0x555555555168,LOAD,32,80669,56.56,L1,0
7839,0x555555555174,LOAD,32,80681,56.70,L1,0
7840,0x555555555168,LOAD,32,80694,56.56,L1,0
7841,0x555555555174,LOAD,32,80706,56.70,L1,0
7842,0x555555555168,LOAD,32,80719,56.56,L1,0
7843,0x555555555174,LOAD,32,80731,56.70,L1,0
7844,0x555555555168,LOAD,32,80744,56.56,L1,0
7845,0x555555555174,LOAD,32,80756,56.71,L1,0
7846,0x555555555168,LOAD,32,80769,56.56,L1,0
7847,0x555555555174,LOAD,32,80781,56.71,L1,0
7848,0x555555555168,LOAD,32,80794,56.56,L1,0
7849,0x555555555174,LOAD,32,80806,56.71,L1,0
7850,0x555555555168,LOAD,32,80819,56.57,L1,0
7851,0x555555555174,LOAD,32,80831,56.71,L1,0
7852,0x555555555168,LOAD,32,80844,56.57,L1,0
7853,0x555555555174,LOAD,32,80856,56.71,L1,0
7854,0x555555555168,LOAD,32,80869,56.57,L1,0
7855,0x555555555174,LOAD,32,80881,56.71,L1,0
7856,0x555555555168,LOAD,32,80894,56.57,L1,0
7857,0x555555555174,LOAD,32,80906,56.71,L1,0
7858,0x555555555168,LOAD,32,80919,56.57,L1,0
7859,0x555555555174,LOAD,32,80931,56.71,L1,0
7860,0x555555555168,LOAD,32,80944,56.57,L1,0
7861,0x555555555174,LOAD,32,80956,56.71,L1,0
7862,0x555555555168,LOAD,32,80969,56.57,L1,0
7863,0x555555555174,LOAD,32,80981,56.71,L1,0
7864,0x555555555168,LOAD,32,80994,56.57,L1,0
7865,0x555555555174,LOAD,32,81006,56.71,L1,0
7866,0x555555555168,LOAD,32,81019,56.57,L1,0
7867,0x555555555174,LOAD,32,81031,56.71,L1,0
7868,0x555555555168,LOAD,32,81044,56.57,L1,0
7869,0x555555555174,LOAD,32,81056,56.71,L1,0
7870,0x555555555168,LOAD,32,81069,56.57,L1,0
7871,0x555555555174,LOAD,32,81081,56.71,L1,0
7872,0x555555555168,LOAD,32,81094,56.57,L1,0
7873,0x555555555174,LOAD,32,81106,56.71,L1,0
7874,0x555555555168,LOAD,32,81119,56.57,L1,0
7875,0x555555555174,LOAD,32,81131,56.71,L1,0
7876,0x555555555168,LOAD,32,81144,56.57,L1,0
7877,0x555555555174,LOAD,32,81156,56.71,L1,0
7878,0x555555555168,LOAD,32,81169,56.57,L1,0
7879,0x555555555174,LOAD,32,81181,56.72,L1,0
7880,0x555555555168,LOAD,32,81194,56.57,L1,0
7881,0x555555555174,LOAD,32,81206,56.72,L1,0
7882,0x555555555168,LOAD,32,81219,56.58,L1,0
7883,0x555555555174,LOAD,32,81231,56.72,L1,0
7884,0x555555555168,LOAD,32,81244,56.58,L1,0
7885,0x555555555174,LOAD,32,81256,56.72,L1,0
7886,0x555555555168,LOAD,32,81269,56.58,L1,0
7887,0x555555555174,LOAD,32,81281,56.72,L1,0
7888,0x555555555168,LOAD,32,81294,56.58,L1,0
7889,0x555555555174,LOAD,32,81306,56.72,L1,0
7890,0x555555555168,LOAD,32,81319,56.58,L1,0
7891,0x555555555174,LOAD,32,81331,56.72,L1,0
7892,0x555555555168,LOAD,32,81344,56.58,L1,0
7893,0x555555555174,LOAD,32,81356,56.72,L1,0
7894,0x555555555168,LOAD,32,81369,56.58,L1,0
7895,0x555555555174,LOAD,32,81381,56.72,L1,0
7896,0x555555555168,LOAD,32,81394,56.58,L1,0
7897,0x555555555174,LOAD,32,81406,56.72,L1,0
7898,0x555555555168,LOAD,32,81419,56.58,L1,0
7899,0x555555555174,LOAD,32,81431,56.72,L1,0
7900,0x555555555168,LOAD,32,81444,56.58,L1,0
7901,0x555555555174,LOAD,32,81456,56.72,L1,0
7902,0x555555555168,LOAD,32,81469,56.58,L1,0
7903,0x555555555174,LOAD,32,81481,56.72,L1,0
7904,0x555555555168,LOAD,32,81494,56.58,L1,0
7905,0x555555555174,LOAD,32,81506,56.72,L1,0
7906,0x555555555168,LOAD,32,81519,56.58,L1,0
7907,0x555555555174,LOAD,32,81531,56.72,L1,0
7908,0x555555555168,LOAD,32,81544,56.59,L1,0
7909,0x555555555174,LOAD,32,81556,56.72,L1,0
7910,0x555555555168,LOAD,32,81569,56.59,L1,0
7911,0x555555555174,LOAD,32,81581,56.72,L1,0
7912,0x555555555168,LOAD,32,81594,56.59,L1,0
7913,0x555555555174,LOAD,32,81606,56.72,L1,0
7914,0x555555555168,LOAD,32,81619,56.59,L1,0
7915,0x555555555174,LOAD,32,81631,56.72,L1,0
7916,0x555555555168,LOAD,32,81644,56.59,L1,0
7917,0x555555555174,LOAD,32,81656,56.72,L1,0
7918,0x555555555168,LOAD,32,81669,56.59,L1,0
7919,0x555555555174,LOAD,32,81681,56.73,L1,0
7920,0x555555555168,LOAD,32,81694,56.59,L1,0
7921,0x555555555174,LOAD,32,81706,56.73,L1,0
7922,0x555555555168,LOAD,32,81719,56.59,L1,0
7923,0x555555555174,LOAD,32,81731,56.73,L1,0
7924,0x555555555168,LOAD,32,81744,56.59,L1,0
7925,0x555555555174,LOAD,32,81756,56.73,L1,0
7926,0x555555555168,LOAD,32,81769,56.59,L1,0
7927,0x555555555174,LOAD,32,81781,56.73,L1,0
7928,0x555555555168,LOAD,32,81794,56.59,L1,0
7929,0x555555555174,LOAD,32,81806,56.73,L1,0
7930,0x555555555168,LOAD,32,81819,56.59,L1,0
7931,0x555555555174,LOAD,32,81831,56.73,L1,0
7932,0x555555555168,LOAD,32,81844,56.59,L1,0
7933,0x555555555174,LOAD,32,81856,56.73,L1,0
7934,0x555555555168,LOAD,32,81869,56.59,L1,0
7935,0x555555555174,LOAD,32,81881,56.73,L1,0
7936,0x555555555168,LOAD,32,81894,56.60,L1,0
7937,0x555555555174,LOAD,32,81906,56.73,L1,0
7938,0x555555555168,LOAD,32,81919,56.60,L1,0
7939,0x555555555174,LOAD,32,81931,56.73,L1,0
7940,0x555555555168,LOAD,32,81944,56.60,L1,0
7941,0x555555555174,LOAD,32,81956,56.74,L1,0
7942,0x555555555168,LOAD,32,81969,56.60,L1,0
7943,0x555555555174,LOAD,32,81981,56.74,L1,0
7944,0x555555555168,LOAD,32,81994,56.59,L1,0
7945,0x555555555174,LOAD,32,82006,56.74,L1,0
7946,0x555555555168,LOAD,32,82019,56.60,L1,0
7947,0x555555555174,LOAD,32,82031,56.74,L1,0
7948,0x555555555168,LOAD,32,82044,56.60,L1,0
7949,0x555555555174,LOAD,32,82056,56.74,L1,0
7950,0x555555555168,LOAD,32,82069,56.60,L1,0
7951,0x555555555174,LOAD,32,82081,56.74,L1,0
7952,0x555555555168,LOAD,32,82094,56.60,L1,0
7953,0x555555555174,LOAD,32,82106,56.74,L1,0
7954,0x555555555168,LOAD,32,82119,56.60,L1,0
7955,0x555555555174,LOAD,32,82131,56.74,L1,0
7956,0x555555555168,LOAD,32,82144,56.60,L1,0
7957,0x555555555174,LOAD,32,82156,56.74,L1,0
7958,0x555555555168,LOAD,32,82169,56.60,L1,0
7959,0x555555555174,LOAD,32,82181,56.74,L1,0
7960,0x555555555168,LOAD,32,82194,56.60,L1,0
7961,0x555555555174,LOAD,32,82206,56.74,L1,0
7962,0x555555555168,LOAD,32,82219,56.61,L1,0
7963,0x555555555174,LOAD,32,82231,56.74,L1,0
7964,0x555555555168,LOAD,32,82244,56.61,L1,0
7965,0x555555555174,LOAD,32,82256,56.74,L1,0
7966,0x555555555168,LOAD,32,82269,56.61,L1,0
7967,0x555555555174,LOAD,32,82281,56.74,L1,0
7968,0x555555555168,LOAD,32,82294,56.61,L1,0
7969,0x555555555174,LOAD,32,82306,56.74,L1,0
7970,0x555555555168,LOAD,32,82319,56.61,L1,0
7971,0x555555555174,LOAD,32,82331,56.74,L1,0
7972,0x555555555168,LOAD,32,82344,56.61,L1,0
7973,0x555555555174,LOAD,32,82356,56.74,L1,0
7974,0x555555555168,LOAD,32,82369,56.61,L1,0
7975,0x555555555174,LOAD,32,82381,56.74,L1,0
7976,0x555555555168,LOAD,32,82394,56.61,L1,0
7977,0x555555555174,LOAD,32,82406,56.75,L1,0
7978,0x555555555168,LOAD,32,82419,56.62,L1,0
7979,0x555555555174,LOAD,32,82431,56.75,L1,0
7980,0x555555555168,LOAD,32,82444,56.62,L1,0
7981,0x555555555174,LOAD,32,82456,56.75,L1,0
7982,0x555555555168,LOAD,32,82469,56.62,L1,0
7983,0x555555555174,LOAD,32,82481,56.75,L1,0
7984,0x555555555168,LOAD,32,82494,56.62,L1,0
7985,0x555555555174,LOAD,32,82506,56.75,L1,0
7986,0x555555555168,LOAD,32,82519,56.62,L1,0
7987,0x555555555174,LOAD,32,82531,56.75,L1,0
7988,0x555555555168,LOAD,32,82544,56.62,L1,0
7989,0x555555555174,LOAD,32,82556,56.75,L1,0
7990,0x555555555168,LOAD,32,82569,56.62,L1,0
7991,0x555555555174,LOAD,32,82581,56.75,L1,0
7992,0x555555555168,LOAD,32,82594,56.62,L1,0
7993,0x555555555174,LOAD,32,82606,56.75,L1,0
7994,0x555555555168,LOAD,32,82619,56.62,L1,0
7995,0x555555555174,LOAD,32,82631,56.76,L1,0
7996,0x555555555168,LOAD,32,82644,56.63,L1,0
7997,0x555555555174,LOAD,32,82656,56.76,L1,0
7998,0x555555555168,LOAD,32,82669,56.63,L1,0
7999,0x555555555174,LOAD,32,82681,56.76,L1,0
8000,0x555555555168,LOAD,32,82694,56.63,L1,0
8001,0x555555555174,LOAD,32,82706,56.76,L1,0
8002,0x555555555168,LOAD,32,82719,56.63,L1,0
8003,0x555555555174,LOAD,32,82731,56.76,L1,0
8004,0x555555555168,LOAD,32,82744,56.63,L1,0
8005,0x555555555174,LOAD,32,82756,56.76,L1,0
8006,0x555555555168,LOAD,32,82769,56.63,L1,0
8007,0x555555555174,LOAD,32,82781,56.76,L1,0
8008,0x555555555168,LOAD,32,82794,56.63,L1,0
8009,0x555555555174,LOAD,32,82806,56.76,L1,0
8010,0x555555555168,LOAD,32,82819,56.63,L1,0
8011,0x555555555174,LOAD,32,82831,56.76,L1,0
8012,0x555555555168,LOAD,32,82844,56.63,L1,0
8013,0x555555555174,LOAD,32,82856,56.76,L1,0
8014,0x555555555168,LOAD,32,82869,56.63,L1,0
8015,0x555555555174,LOAD,32,82881,56.76,L1,0
8016,0x555555555168,LOAD,32,82894,56.63,L1,0
8017,0x555555555174,LOAD,32,82906,56.76,L1,0
8018,0x555555555168,LOAD,32,82919,56.64,L1,0
8019,0x555555555174,LOAD,32,82931,56.76,L1,0
8020,0x555555555168,LOAD,32,82944,56.64,L1,0
8021,0x555555555174,LOAD,32,82956,56.76,L1,0
8022,0x555555555168,LOAD,32,82969,56.64,L1,0
8023,0x555555555174,LOAD,32,82981,56.77,L1,0
8024,0x555555555168,LOAD,32,82994,56.64,L1,0
8025,0x555555555174,LOAD,32,83006,56.77,L1,0
8026,0x555555555168,LOAD,32,83019,56.64,L1,0
8027,0x555555555174,LOAD,32,83031,56.77,L1,0
8028,0x555555555168,LOAD,32,83044,56.64,L1,0
8029,0x555555555174,LOAD,32,83056,56.77,L1,0
8030,0x555555555168,LOAD,32,83069,56.64,L1,0
8031,0x555555555174,LOAD,32,83081,56.77,L1,0
8032,0x555555555168,LOAD,32,83094,56.64,L1,0
8033,0x555555555174,LOAD,32,83106,56.77,L1,0
8034,0x555555555168,LOAD,32,83119,56.64,L1,0
8035,0x555555555174,LOAD,32,83131,56.77,L1,0
8036,0x555555555168,LOAD,32,83144,56.64,L1,0
8037,0x555555555174,LOAD,32,83156,56.77,L1,0
8038,0x555555555168,LOAD,32,83169,56.64,L1,0
8039,0x555555555174,LOAD,32,83181,56.78,L1,0
8040,0x555555555168,LOAD,32,83194,56.64,L1,0
8041,0x555555555174,LOAD,32,83206,56.78,L1,0
8042,0x555555555168,LOAD,32,83219,56.64,L1,0
8043,0x555555555174,LOAD,32,83231,56.78,L1,0
8044,0x555555555168,LOAD,32,83244,56.64,L1,0
8045,0x555555555174,LOAD,32,83256,56.78,L1,0
8046,0x555555555168,LOAD,32,83269,56.64,L1,0
8047,0x555555555174,LOAD,32,83281,56.78,L1,0
8048,0x555555555168,LOAD,32,83294,56.64,L1,0
8049,0x555555555174,LOAD,32,83306,56.78,L1,0
8050,0x555555555168,LOAD,32,83319,56.64,L1,0
8051,0x555555555174,LOAD,32,83331,56.78,L1,0
8052,0x555555555168,LOAD,32,83344,56.65,L1,0
8053,0x555555555174,LOAD,32,83356,56.78,L1,0
8054,0x555555555168,LOAD,32,83369,56.64,L1,0
8055,0x555555555174,LOAD,32,83381,56.78,L1,0
8056,0x555555555168,LOAD,32,83394,56.64,L1,0
8057,0x555555555174,LOAD,32,83406,56.78,L1,0
8058,0x555555555168,LOAD,32,83419,56.64,L1,0
8059,0x555555555174,LOAD,32,83431,56.78,L1,0
8060,0x555555555168,LOAD,32,83444,56.64,L1,0
8061,0x555555555174,LOAD,32,83456,56.78,L1,0
8062,0x555555555168,LOAD,32,83469,56.64,L1,0
8063,0x555555555174,LOAD,32,83481,56.78,L1,0
8064,0x555555555168,LOAD,32,83494,56.65,L1,0
8065,0x555555555174,LOAD,32,83506,56.78,L1,0
8066,0x555555555168,LOAD,32,83519,56.65,L1,0
8067,0x555555555174,LOAD,32,83531,56.78,L1,0
8068,0x555555555168,LOAD,32,83544,56.65,L1,0
8069,0x555555555174,LOAD,32,83556,56.78,L1,0
8070,0x555555555168,LOAD,32,83569,56.65,L1,0
8071,0x555555555174,LOAD,32,83581,56.78,L1,0
8072,0x555555555168,LOAD,32,83594,56.65,L1,0
8073,0x555555555174,LOAD,32,83606,56.79,L1,0
8074,0x555555555168,LOAD,32,83619,56.65,L1,0
8075,0x555555555174,LOAD,32,83631,56.79,L1,0
8076,0x555555555168,LOAD,32,83644,56.65,L1,0
8077,0x555555555174,LOAD,32,83656,56.79,L1,0
8078,0x555555555168,LOAD,32,83669,56.65,L1,0
8079,0x555555555174,LOAD,32,83681,56.79,L1,0
8080,0x555555555168,LOAD,32,83694,56.65,L1,0
8081,0x555555555174,LOAD,32,83706,56.79,L1,0
8082,0x555555555168,LOAD,32,83719,56.65,L1,0
8083,0x555555555174,LOAD,32,83731,56.79,L1,0
8084,0x555555555168,LOAD,32,83744,56.65,L1,0
8085,0x555555555174,LOAD,32,83756,56.79,L1,0
8086,0x555555555168,LOAD,32,83769,56.65,L1,0
8087,0x555555555174,LOAD,32,83781,56.79,L1,0
8088,0x555555555168,LOAD,32,83794,56.65,L1,0
8089,0x555555555174,LOAD,32,83806,56.79,L1,0
8090,0x555555555168,LOAD,32,83819,56.65,L1,0
8091,0x555555555174,LOAD,32,83831,56.79,L1,0
8092,0x555555555168,LOAD,32,83844,56.65,L1,0
8093,0x555555555174,LOAD,32,83856,56.79,L1,0
8094,0x555555555168,LOAD,32,83869,56.65,L1,0
8095,0x555555555174,LOAD,32,83881,56.79,L1,0
8096,0x555555555168,LOAD,32,83894,56.65,L1,0
8097,0x555555555174,LOAD,32,83906,56.79,L1,0
8098,0x555555555168,LOAD,32,83919,56.65,L1,0
8099,0x555555555174,LOAD,32,83931,56.79,L1,0
8100,0x555555555168,LOAD,32,83944,56.65,L1,0
8101,0x555555555174,LOAD,32,83956,56.79,L1,0
8102,0x555555555168,LOAD,32,83969,56.65,L1,0
8103,0x555555555174,LOAD,32,83981,56.79,L1,0
8104,0x555555555168,LOAD,32,83994,56.65,L1,0
8105,0x555555555174,LOAD,32,84006,56.79,L1,0
8106,0x555555555168,LOAD,32,84019,56.65,L1,0
8107,0x555555555174,LOAD,32,84031,56.79,L1,0
8108,0x555555555168,LOAD,32,84044,56.65,L1,0
8109,0x555555555174,LOAD,32,84056,56.79,L1,0
8110,0x555555555168,LOAD,32,84069,56.65,L1,0
8111,0x555555555174,LOAD,32,84081,56.80,L1,0
8112,0x555555555168,LOAD,32,84094,56.65,L1,0
8113,0x555555555174,LOAD,32,84106,56.80,L1,0
8114,0x555555555168,LOAD,32,84119,56.65,L1,0
8115,0x555555555174,LOAD,32,84131,56.80,L1,0
8116,0x555555555168,LOAD,32,84144,56.66,L1,0
8117,0x555555555174,LOAD,32,84156,56.80,L1,0
8118,0x555555555168,LOAD,32,84169,56.66,L1,0
8119,0x555555555174,LOAD,32,84181,56.80,L1,0
8120,0x555555555168,LOAD,32,84194,56.66,L1,0
8121,0x555555555174,LOAD,32,84206,56.80,L1,0
8122,0x555555555168,LOAD,32,84219,56.66,L1,0
8123,0x555555555174,LOAD,32,84231,56.80,L1,0
8124,0x555555555168,LOAD,32,84244,56.66,L1,0
8125,0x555555555174,LOAD,32,84256,56.80,L1,0
8126,0x555555555168,LOAD,32,84269,56.66,L1,0
8127,0x555555555174,LOAD,32,84281,56.80,L1,0
8128,0x555555555168,LOAD,32,84294,56.66,L1,0
8129,0x555555555174,LOAD,32,84306,56.80,L1,0
8130,0x555555555168,LOAD,32,84319,56.66,L1,0
8131,0x555555555174,LOAD,32,84331,56.80,L1,0
8132,0x555555555168,LOAD,32,84344,56.66,L1,0
8133,0x555555555174,LOAD,32,84356,56.80,L1,0
8134,0x555555555168,LOAD,32,84369,56.66,L1,0
8135,0x555555555174,LOAD,32,84381,56.80,L1,0
8136,0x555555555168,LOAD,32,84394,56.66,L1,0
8137,0x555555555174,LOAD,32,84406,56.80,L1,0
8138,0x555555555168,LOAD,32,84419,56.66,L1,0
8139,0x555555555174,LOAD,32,84431,56.80,L1,0
8140,0x555555555168,LOAD,32,84444,56.66,L1,0
8141,0x555555555174,LOAD,32,84456,56.80,L1,0
8142,0x555555555168,LOAD,32,84469,56.66,L1,0
8143,0x555555555174,LOAD,32,84481,56.80,L1,0
8144,0x555555555168,LOAD,32,84494,56.67,L1,0
8145,0x555555555174,LOAD,32,84506,56.81,L1,0
8146,0x555555555168,LOAD,32,84519,56.67,L1,0
8147,0x555555555174,LOAD,32,84531,56.81,L1,0
8148,0x555555555168,LOAD,32,84544,56.67,L1,0
8149,0x555555555174,LOAD,32,84556,56.81,L1,0
8150,0x555555555168,LOAD,32,84569,56.67,L1,0
8151,0x555555555174,LOAD,32,84581,56.81,L1,0
8152,0x555555555168,LOAD,32,84594,56.67,L1,0
8153,0x555555555174,LOAD,32,84606,56.81,L1,0
8154,0x555555555168,LOAD,32,84619,56.67,L1,0
8155,0x555555555174,LOAD,32,84631,56.81,L1,0
8156,0x555555555168,LOAD,32,84644,56.67,L1,0
8157,0x555555555174,LOAD,32,84656,56.81,L1,0
8158,0x555555555168,LOAD,32,84669,56.67,L1,0
8159,0x555555555174,LOAD,32,84681,56.81,L1,0
8160,0x555555555168,LOAD,32,84694,56.67,L1,0
8161,0x555555555174,LOAD,32,84706,56.81,L1,0
8162,0x555555555168,LOAD,32,84719,56.67,L1,0
8163,0x555555555174,LOAD,32,84731,56.81,L1,0
8164,0x555555555168,LOAD,32,84744,56.67,L1,0
8165,0x555555555174,LOAD,32,84756,56.81,L1,0
8166,0x555555555168,LOAD,32,84769,56.67,L1,0
8167,0x555555555174,LOAD,32,84781,56.81,L1,0
8168,0x555555555168,LOAD,32,84794,56.67,L1,0
8169,0x555555555174,LOAD,32,84806,56.81,L1,0
8170,0x555555555168,LOAD,32,84819,56.67,L1,0
8171,0x555555555174,LOAD,32,84831,56.82,L1,0
8172,0x555555555168,LOAD,32,84844,56.68,L1,0
8173,0x555555555174,LOAD,32,84856,56.82,L1,0
8174,0x555555555168,LOAD,32,84869,56.68,L1,0
8175,0x555555555174,LOAD,32,84881,56.82,L1,0
8176,0x555555555168,LOAD,32,84894,56.68,L1,0
8177,0x555555555174,LOAD,32,84906,56.82,L1,0
8178,0x555555555168,LOAD,32,84919,56.68,L1,0
8179,0x555555555174,LOAD,32,84931,56.82,L1,0
8180,0x555555555168,LOAD,32,84944,56.68,L1,0
8181,0x555555555174,LOAD,32,84956,56.82,L1,0
8182,0x555555555168,LOAD,32,84969,56.68,L1,0
8183,0x555555555174,LOAD,32,84981,56.82,L1,0
8184,0x555555555168,LOAD,32,84994,56.68,L1,0
8185,0x555555555174,LOAD,32,85006,56.82,L1,0
8186,0x555555555168,LOAD,32,85019,56.68,L1,0
8187,0x555555555174,LOAD,32,85031,56.82,L1,0
8188,0x555555555168,LOAD,32,85044,56.68,L1,0
8189,0x555555555174,LOAD,32,85056,56.82,L1,0
8190,0x555555555168,LOAD,32,85069,56.68,L1,0
8191,0x555555555174,LOAD,32,85081,56.82,L1,0
8192,0x555555555168,LOAD,32,85094,56.68,L1,0
8193,0x555555555174,LOAD,32,85106,56.82,L1,0
8194,0x555555555168,LOAD,32,85119,56.68,L1,0
8195,0x555555555174,LOAD,32,85131,56.82,L1,0
8196,0x555555555168,LOAD,32,85144,56.68,L1,0
8197,0x555555555174,LOAD,32,85156,56.82,L1,0
8198,0x555555555168,LOAD,32,85169,56.68,L1,0
8199,0x555555555174,LOAD,32,85181,56.82,L1,0
8200,0x555555555168,LOAD,32,85194,56.68,L1,0
8201,0x555555555174,LOAD,32,85206,56.82,L1,0
8202,0x555555555168,LOAD,32,85219,56.68,L1,0
8203,0x555555555174,LOAD,32,85231,56.82,L1,0
8204,0x555555555168,LOAD,32,85244,56.68,L1,0
8205,0x555555555174,LOAD,32,85256,56.82,L1,0
8206,0x555555555168,LOAD,32,85269,56.68,L1,0
8207,0x555555555174,LOAD,32,85281,56.82,L1,0
8208,0x555555555168,LOAD,32,85294,56.68,L1,0
8209,0x555555555174,LOAD,32,85306,56.82,L1,0
8210,0x555555555168,LOAD,32,85319,56.68,L1,0
8211,0x555555555174,LOAD,32,85331,56.82,L1,0
8212,0x555555555168,LOAD,32,85344,56.69,L1,0
8213,0x555555555174,LOAD,32,85356,56.82,L1,0
8214,0x555555555168,LOAD,32,85369,56.69,L1,0
8215,0x555555555174,LOAD,32,85381,56.82,L1,0
8216,0x555555555168,LOAD,32,85394,56.69,L1,0
8217,0x555555555174,LOAD,32,85406,56.82,L1,0
8218,0x555555555168,LOAD,32,85419,56.69,L1,0
8219,0x555555555174,LOAD,32,85431,56.83,L1,0
8220,0x555555555168,LOAD,32,85444,56.69,L1,0
8221,0x555555555174,LOAD,32,85456,56.83,L1,0
8222,0x555555555168,LOAD,32,85469,56.69,L1,0
8223,0x555555555174,LOAD,32,85481,56.83,L1,0
8224,0x555555555168,LOAD,32,85494,56.69,L1,0
8225,0x555555555174,LOAD,32,85506,56.83,L1,0
8226,0x555555555168,LOAD,32,85519,56.69,L1,0
8227,0x555555555174,LOAD,32,85531,56.83,L1,0
8228,0x555555555168,LOAD,32,85544,56.69,L1,0
8229,0x555555555174,LOAD,32,85556,56.83,L1,0
8230,0x555555555168,LOAD,32,85569,56.69,L1,0
8231,0x555555555174,LOAD,32,85581,56.83,L1,0
8232,0x555555555168,LOAD,32,85594,56.70,L1,0
8233,0x555555555174,LOAD,32,85606,56.83,L1,0
8234,0x555555555168,LOAD,32,85619,56.70,L1,0
8235,0x555555555174,LOAD,32,85631,56.83,L1,0
8236,0x555555555168,LOAD,32,85644,56.70,L1,0
8237,0x555555555174,LOAD,32,85656,56.83,L1,0
