PC,OCC,RESULT
0x55555555736a,53995493,SDC
0x7fffe410a704,9028487,NOINJECT
0x555555557359,52423916,NOINJECT
0x555555555917,10202671,SDC
0x7fffe410a720,17055297,NOINJECT
0x555555555819,15158086,SDC
0x55555555597f,16048003,NOINJECT
0x7fffe410a717,20366355,NOINJECT
0x555555557356,35126875,SDC
0x5555555558d1,17772407,CORRECT
0x5555555558ba,11671384,CRASH
0x555555555896,5003471,CORRECT
0x7fffe410a689,5138533,NOINJECT
0x555555555884,25781334,CORRECT
0x555555557380,48761862,NOINJECT
0x555555555930,12843176,NOINJECT
0x55555555588d,6394318,SDC
0x7fffe410a660,3395800,NOINJECT
0x555555557389,28799862,CRASH
0x555555555884,23078953,CORRECT
0x55555555581e,15932300,CRASH
0x555555555999,24340323,SDC
0x555555555978,22772798,CRASH
0x555555555999,9798443,SDC
0x55555555596c,19263581,CORRECT
0x55555555736c,58919573,CRASH
0x555555555991,20888690,NOINJECT
0x555555557385,66623656,CORRECT
0x55555555736a,64199652,CRASH
0x7fffe40cbdf8,7663971,NOINJECT
0x7fffe410a794,200876,NOINJECT
0x55555555589a,9328526,SDC
0x5555555559ae,32676898,SDC
0x5555555559ae,26713265,SDC
0x5555555558f9,19086851,SDC
0x55555555589a,17354734,SDC
0x55555555587b,23595645,SDC
0x5555555559a6,18171942,NOINJECT
0x7fffe40a22e4,26138201,NOINJECT
0x55555555736c,15770179,SDC
0x5555555558ed,9294488,CORRECT
0x555555555836,22069428,SDC
0x555555555891,11189184,SDC
0x555555557359,10992310,NOINJECT
0x7fffe410a6c4,14679725,NOINJECT
0x555555557347,54477520,SDC
0x555555557380,61035422,NOINJECT
0x5555555559b1,16016427,SDC
0x555555555924,6981560,CORRECT
0x7fffe410a708,15591919,NOINJECT
0x5555555559a1,10039718,SDC
0x555555557359,23183219,NOINJECT
0x7fffe410a75d,13881004,NOINJECT
0x555555557361,47455275,SDC
0x55555555581e,18751448,CRASH
0x555555557356,57955584,SDC
0x555555555806,3966234,CORRECT
0x55555555737c,13255113,CRASH
0x555555555884,14755232,SDC
0x555555557336,57405232,CORRECT
0x555555555906,4636237,SDC
0x555555555896,27777602,SDC
0x555555555884,13742877,SDC
0x555555555964,22450413,CORRECT
0x7fffe410a6ee,20113923,NOINJECT
0x7fffe40a22e4,21508321,NOINJECT
0x555555555935,19390091,CORRECT
0x555555555999,12031095,SDC
0x555555555836,754808,SDC
0x555555555930,11431640,NOINJECT
0x555555555819,12492521,SDC
0x555555555949,23259716,CRASH
0x55555555583f,11664242,SDC
0x555555555912,15928349,NOINJECT
0x55555555589e,329183,NOINJECT
0x7fffe410a74f,24275590,NOINJECT
0x7fffe410a773,182300,NOINJECT
0x7fffe410a682,4735629,NOINJECT
0x55555555586a,12094599,SDC
0x555555557361,65852036,CORRECT
0x55555555733f,10101681,SDC
0x555555555823,33267942,SDC
0x555555557367,62182701,SDC
0x5555555558f9,8432580,CORRECT
0x555555557343,8157233,CORRECT
0x5555555558a6,22484941,CORRECT
0x55555555586f,8729698,CORRECT
0x55555555737c,25502229,CRASH
0x555555557361,51280988,CORRECT
0x7fffe410a678,9679661,NOINJECT
0x5555555558f1,17627941,NOINJECT
0x7fffe410a724,11970175,NOINJECT
0x55555555736a,11029333,CRASH
0x7fffe410a728,19367056,NOINJECT
0x555555557356,54283839,SDC
0x55555555735d,26687150,CORRECT
0x555555557370,26770941,CORRECT
0x7fffe410a700,21766073,NOINJECT
0x7fffe410a70b,13593248,NOINJECT
0x555555557385,44186129,CORRECT
0x7fffe410a73d,13286656,NOINJECT
0x555555555906,16709135,CORRECT
0x555555555873,28336661,SDC
0x55555555589e,32642565,NOINJECT
0x555555555821,24463511,CRASH
0x555555555912,15200002,NOINJECT
0x55555555596c,17527601,CORRECT
0x5555555558ae,12954672,SDC
0x55555555593f,20304644,CRASH
0x7fffe410a689,15462055,NOINJECT
0x7fffe410a759,4279698,NOINJECT
0x5555555558ed,8127703,CORRECT
0x555555555836,10391065,SDC
0x7fffe410a72c,20282761,NOINJECT
0x55555555583b,23420698,CORRECT
0x55555555588d,17148612,SDC
0x55555555584b,22194273,NOINJECT
0x55555555589e,17195686,NOINJECT
0x55555555594b,9208409,CRASH
0x55555555586a,28664186,CORRECT
0x555555555891,21630962,SDC
0x7fffe410a664,3294086,NOINJECT
0x7fffe40a22e4,24732471,NOINJECT
0x7fffe410a730,1367911,NOINJECT
0x55555555736c,26058207,SDC
0x555555557385,58136699,CORRECT
0x555555555836,2442751,CORRECT
0x55555555584b,13355016,NOINJECT
0x7fffe410a6c1,840605,NOINJECT
0x7fffe410a711,10738973,NOINJECT
0x555555555819,6253880,CRASH
0x7fffe410a7d1,1564485,NOINJECT
0x7fffe410a720,7556928,NOINJECT
0x7fffe410a730,24495345,NOINJECT
0x555555555827,11668888,CRASH
0x555555557359,50311358,NOINJECT
0x7fffe40cbdfe,17448981,NOINJECT
0x7fffe410a6b9,11561959,NOINJECT
0x555555557336,29722186,CORRECT
0x555555555901,17628591,CORRECT
0x555555557380,32115630,NOINJECT
0x55555555597f,12888258,NOINJECT
0x555555555970,15572344,CRASH
0x5555555558a6,26608438,CORRECT
0x55555555589a,8438558,SDC
0x55555555733c,26248749,SDC
0x55555555733c,45954687,SDC
0x555555555935,12594402,CORRECT
0x555555555853,23974041,SDC
0x555555557347,17488765,CORRECT
0x555555555806,18041007,CORRECT
0x5555555558a6,10134457,CORRECT
0x55555555595a,13708152,SDC
0x55555555597f,2270229,NOINJECT
0x555555557343,4670100,SDC
0x55555555584b,19380427,NOINJECT
0x555555555891,18168893,SDC
